id_municipio,sigla_uf,populacao_urbana_2013,populacao_urbana_2035,prestador_servico_esgotamento_sanitario,sigla_prestador,indice_sem_atendimento_sem_coleta_sem_tratamento,indice_atendimento_solucao_individual,indice_atendimento_com_coleta_sem_tratamento,indice_atendimento_com_coleta_com_tratamento,vazao_sem_coleta_sem_tratamento,vazao_solucao_individual,vazao_com_coleta_sem_tratamento,vazao_com_coleta_com_tratamento,vazao_total,carga_gerada_sem_coleta_sem_tratamento,carga_gerada_encaminhada_solucao_individual,carga_gerada_com_coleta_sem_tratamento,carga_gerada_com_coleta_com_tratamento,carga_gerada_total,carga_lancada_sem_coleta_sem_tratamento,carga_lancada_proveniente_solucao_individual,carga_lancada_com_coleta_sem_tratamento,carga_lancada_com_coleta_com_tratamento,carga_lancada_total,indice_atendimento_etes_2035,indice_atendimento_solucao_individual_2035,carga_gerada_total_2035,carga_afluente_ete_2035,carga_efluente_ete_2035,carga_afluente_solucao_individual_2035,carga_efluente_solucao_individual_2035,populacao_atendida_2035,investimento_coleta,investimento_tratamento,investimento_coleta_tratatamento,necessidade_remocao_dbo,tipologia_solucao,atencao_fosforo,atencao_nitrogenio
2505907,PB,2210,2666,Prefeitura Municipal de Emas,PM,0.2791,0,0.7209,0,0.6,0,1.6,0,2.2,33.3,0,86,0,119.3,33.3,0,86,0,119.3,0.9,0.1,144,129.6,9.1,14.4,5.8,2399,1293389.85456,705477.838436,1998867.693,Acima de 80%,Tratamento secundário avançado,Não,Sim
2506004,PB,22444,28597,Prefeitura Municipal de Esperança,PM,0.1475,0.1064,0.7461,0,2.8,2,14.3,0,19.2,178.8,129,904.2,0,1212,178.8,51.6,904.2,0,1134.6,0.9,0.1,1544.2,1389.8,45.9,154.4,61.8,25737,10315044.2876,23906518.6887,34221562.9764,Solução conjunta,Solução conjunta,Sim,Sim
2506103,PB,5486,6650,Prefeitura Municipal de Fagundes,PM,0.7768,0.032,0.1912,0,4.9,0.2,1.2,0,6.3,230.1,9.5,56.6,0,296.2,230.1,3.8,56.6,0,290.6,0.9,0.1,359.1,323.2,64.6,35.9,14.4,5985,6002519.74727,993559.50791,6996079.25518,Corpo receptor intermitente ou efêmero,Corpo receptor intermitente ou efêmero (Requer alta remoção de patógenos),Não,Sim
2506202,PB,1837,2067,Prefeitura Municipal de Frei Martinho,PM,0.01,0.005,0,0.9851,0,0,0,1.9,2,1,0.5,0,97.7,99.2,1,0.2,0,28.3,29.5,0.98505810736,0.0149418926397,111.6,109.9,11,1.7,0.7,2036,363656.91904,598663.533079,962320.452119,Acima de 80%,Tratamento secundário avançado,Sim,Sim
2506251,PB,918,3158,Prefeitura Municipal de Gado Bravo,PM,0.8678,0,0.1322,0,0.7,0,0.1,0,0.8,43,0,6.6,0,49.6,43,0,6.6,0,49.6,0.9,0.1,170.5,153.5,5.1,17.1,6.8,2842,4363614.23341,2637976.28012,7001590.51353,Corpo receptor intermitente ou efêmero,Corpo receptor intermitente ou efêmero (Requer alta remoção de patógenos),Sim,Sim
2506301,PB,50780,58812,Companhia de Águas e Esgotos da Paraíba,CAGEPA,0.3654,0.0746,0,0.56,20.4,4.2,0,31.2,55.8,1001.9,204.7,0,1535.6,2742.1,1001.9,81.9,0,383.9,1467.6,0.9,0.1,3175.8,2858.2,571.7,317.6,127,52931,26673638.8398,3930377.2493,30604016.0891,Solução conjunta,Solução conjunta,Sim,Sim
2506400,PB,5889,6433,Prefeitura Municipal de Gurinhém,PM,0.8787,0.038,0.0833,0,3.8,0.2,0.4,0,4.4,279.4,12.1,26.5,0,318,279.4,4.8,26.5,0,310.8,0.9,0.1,347.4,312.7,9.4,34.7,13.9,5790,6443291.66457,2228993.7969,8672285.46147,Solução conjunta,Solução conjunta,Não,Não
2506509,PB,2230,3216,Companhia de Águas e Esgotos da Paraíba,CAGEPA,0.5315,0.1236,0.3449,0,1.1,0.3,0.7,0,2.1,64,14.9,41.5,0,120.4,64,6,41.5,0,111.5,0.9,0.1,173.7,156.3,10.9,17.4,7,2894,3408605.70475,1343372.44953,4751978.15428,Acima de 80%,Tratamento secundário avançado,Sim,Sim
2506608,PB,3684,3974,Prefeitura Municipal de Ibiara,PM,0.9175,0.0022,0.0803,0,4.4,0,0.4,0,4.8,182.5,0.4,16,0,198.9,182.5,0.2,16,0,198.7,0.9,0.1,214.6,193.1,5.8,21.5,8.6,3577,5262082.34982,1376929.15399,6639011.50381,Acima de 80%,Tratamento secundário avançado,Não,Sim
2506707,PB,5200,6335,Prefeitura Municipal de Imaculada,PM,0.4914,0.003,0.5056,0,2.5,0,2.5,0,5,138,0.8,142,0,280.8,138,0.3,142,0,280.3,0.9,0.1,342.1,307.9,61.6,34.2,13.7,5702,3735921.28853,946461.429137,4682382.71767,Corpo receptor intermitente ou efêmero,Corpo receptor intermitente ou efêmero (Requer alta remoção de patógenos),Não,Sim
2506806,PB,11428,14383,Prefeitura Municipal de Ingá,PM,0.9163,0.0137,0.07,0,18.8,0.3,1.4,0,20.5,565.5,8.5,43.2,0,617.1,565.5,3.4,43.2,0,612,0.9,0.1,776.7,699,139.8,77.7,31.1,12945,14768344.3,9177487.26384,23945831.5638,Corpo receptor intermitente ou efêmero,Corpo receptor intermitente ou efêmero (Requer alta remoção de patógenos),Não,Sim
2506905,PB,19878,19527,Prefeitura Municipal de Itabaiana,PM,0.5783,0.0813,0.3404,0,25,3.5,14.7,0,43.3,620.7,87.3,365.4,0,1073.4,620.7,34.9,365.4,0,1021,0.9,0.1,1054.5,949.1,379.6,105.5,42.2,17574,13288305.6101,4367631.92634,17655937.5365,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
2507002,PB,18340,22648,Companhia de Águas e Esgotos da Paraíba,CAGEPA,0.1917,0.0663,0,0.742,4.6,1.6,0,17.6,23.8,189.8,65.7,0,734.9,990.4,189.8,26.3,0,183.7,399.8,0.9,0.1,1223,1100.7,73.7,122.3,48.9,20383,8237930.8321,5153270.82246,13391201.6546,Corpo receptor intermitente ou efêmero,Corpo receptor intermitente ou efêmero (Requer alta remoção de patógenos),Não,Sim
2507101,PB,11444,16387,Prefeitura Municipal de Itapororoca,PM,0.8481,0.0017,0.1502,0,7.2,0,1.3,0,8.5,524.1,1,92.8,0,618,524.1,0.4,92.8,0,617.4,0.9,0.1,884.9,796.4,159.3,88.5,35.4,14748,15843057.3519,6066203.34927,21909260.7012,Requer solução complementar,"Outras soluções (revisão da classe do rio, corpo receptor alternativo, reuso, etc.)",Não,Não
2507200,PB,6182,8540,Prefeitura Municipal de Itatuba,PM,0.7246,0.0113,0.2641,0,4,0.1,1.5,0,5.6,241.9,3.8,88.2,0,333.8,241.9,1.5,88.2,0,331.6,0.9,0.1,461.2,415.1,12.5,46.1,18.4,7686,7360368.23981,3213006.19489,10573374.4347,Acima de 80%,Tratamento secundário avançado,Não,Sim
2507309,PB,8208,10175,Prefeitura Municipal de Jacaraú,PM,0.8876,0.0451,0.0674,0,8.6,0.4,0.7,0,9.7,393.4,20,29.9,0,443.2,393.4,8,29.9,0,431.2,0.9,0.1,549.5,494.6,14.8,55,22,9158,10463707.6713,3687197.27531,14150904.9466,Acima de 80%,Tratamento secundário avançado,Não,Não
2507408,PB,4824,5980,Prefeitura Municipal de Jericó,PM,0.355,0.0975,0.5475,0,1.6,0.4,2.4,0,4.4,92.5,25.4,142.6,0,260.5,92.5,10.2,142.6,0,245.3,0.9,0.1,322.9,290.6,8.7,32.3,12.9,5382,4396886.27964,2072151.18154,6469037.46118,Acima de 80%,Tratamento secundário avançado,Sim,Sim
2507507,PB,766703,907227,Companhia de Águas e Esgotos da Paraíba,CAGEPA,0,0,0,1,0,0,0,1106,1106,0,0,0,41402,41402,0,0,0,8390.8,8390.8,1,0,48990.3,48990.3,1616.7,0,0,907227,150782765.574,239331539.626,390114305.2,Requer solução complementar,"Outras soluções (revisão da classe do rio, corpo receptor alternativo, reuso, etc.)",Não,Não
2507606,PB,6074,7370,Prefeitura Municipal de Juarez Távora,PM,0.8737,0.0152,0.1111,0,4.8,0.1,0.6,0,5.5,286.6,5,36.4,0,328,286.6,2,36.4,0,325,0.9,0.1,398,358.2,71.6,39.8,15.9,6633,7245352.98259,1101079.28297,8346432.26556,Solução conjunta,Solução conjunta,Não,Não
2507705,PB,9553,13254,Companhia de Águas e Esgotos da Paraíba,CAGEPA,0.1411,0.0205,0.8384,0,1.1,0.2,6.2,0,7.4,72.8,10.6,432.5,0,515.9,72.8,4.2,432.5,0,509.5,0.9,0.1,715.7,644.1,128.8,71.6,28.6,11929,4765414.09057,2534142.84577,7299556.93634,Corpo receptor intermitente ou efêmero,Corpo receptor intermitente ou efêmero (Requer alta remoção de patógenos),Sim,Sim
2507804,PB,4560,6381,Prefeitura Municipal de Junco do Seridó,PM,0.1112,0.0696,0.8192,0,0.6,0.4,4.3,0,5.2,27.4,17.1,201.7,0,246.2,27.4,6.9,201.7,0,236,0.9,0.1,344.6,310.1,62,34.5,13.8,5743,3220504.08545,953381.003509,4173885.08895,Corpo receptor intermitente ou efêmero,Corpo receptor intermitente ou efêmero (Requer alta remoção de patógenos),Sim,Sim
2507903,PB,9888,10933,Prefeitura Municipal de Juripiranga,PM,0.9205,0.0149,0.0646,0,13,0.2,0.9,0,14.1,491.5,8,34.5,0,534,491.5,3.2,34.5,0,529.2,0.9,0.1,590.4,531.4,106.3,59,23.6,9840,11189123.388,7385327.55228,18574450.9403,Requer solução complementar,"Outras soluções (revisão da classe do rio, corpo receptor alternativo, reuso, etc.)",Não,Não
2508000,PB,4400,5291,Prefeitura Municipal de Juru,PM,0.6462,0.0837,0.27,0,3.3,0.4,1.4,0,5.1,153.5,19.9,64.2,0,237.6,153.5,8,64.2,0,225.7,0.9,0.1,285.7,257.1,51.4,28.6,11.4,4762,5732541.6638,790487.756846,6523029.42065,Corpo receptor intermitente ou efêmero,Corpo receptor intermitente ou efêmero (Requer alta remoção de patógenos),Sim,Sim
2508109,PB,2318,2579,Prefeitura Municipal de Lagoa,PM,0.6623,0.0087,0.329,0,1.2,0,0.6,0,1.8,82.9,1.1,41.2,0,125.2,82.9,0.4,41.2,0,124.5,0.9,0.1,139.3,125.4,3.8,13.9,5.6,2321,2499532.96661,893553.517048,3393086.48365,Acima de 80%,Tratamento secundário avançado,Sim,Sim
2508208,PB,4080,5415,Prefeitura Municipal de Lagoa de Dentro,PM,0.8486,0.0005,0.1509,0,4.7,0,0.8,0,5.5,187,0.1,33.3,0,220.3,187,0,33.3,0,220.3,0.9,0.1,292.4,263.2,52.6,29.2,11.7,4874,6829461.66408,809020.616861,7638482.28094,Solução conjunta,Solução conjunta,Não,Não
2508307,PB,10932,16777,Companhia de Águas e Esgotos da Paraíba,CAGEPA,0.1666,0.2502,0,0.5832,2.8,4.2,0,9.8,16.9,98.4,147.7,0,344.3,590.3,98.4,59.1,0,68.9,226.3,0.9,0.1,906,815.4,163.1,90.6,36.2,15099,10608472.8056,2925988.11801,13534460.9236,Solução conjunta,Solução conjunta,Sim,Sim
2508406,PB,1320,1431,Prefeitura Municipal de Lastro,PM,0.6906,0.012,0.2974,0,1.2,0,0.5,0,1.8,49.2,0.9,21.2,0,71.3,49.2,0.3,21.2,0,70.8,0.9,0.1,77.3,69.6,2.1,7.7,3.1,1288,1436475.54219,495917.592909,1932393.1351,Acima de 80%,Tratamento secundário avançado,Sim,Sim
2508505,PB,3834,4312,Companhia de Águas e Esgotos da Paraíba,CAGEPA,0.5317,0.226,0.2423,0,1.8,0.8,0.8,0,3.4,110.1,46.8,50.2,0,207,110.1,18.7,50.2,0,179,0.9,0.1,232.8,209.5,41.9,23.3,9.3,3881,4734344.50317,644155.123848,5378499.62702,Corpo receptor intermitente ou efêmero,Corpo receptor intermitente ou efêmero (Requer alta remoção de patógenos),Sim,Sim
2508554,PB,1817,2133,Prefeitura Municipal de Logradouro,PM,0.1962,0.0203,0.7835,0,0.3,0,1.3,0,1.7,19.2,2,76.9,0,98.1,19.2,0.8,76.9,0,96.9,0.9,0.1,115.2,103.7,20.7,11.5,4.6,1920,795108.519542,318612.793083,1113721.31263,Solução conjunta,Solução conjunta,Não,Não
2508604,PB,10784,13755,Prefeitura Municipal de Lucena,PM,0.7155,0.2721,0.0124,0,16.5,6.3,0.3,0,23,416.7,158.4,7.2,0,582.3,416.7,63.4,7.2,0,487.3,1,0,742.8,742.8,74.3,0,0,13755,16562839.3717,3775273.96342,20338113.3352,Requer solução complementar,"Outras soluções (revisão da classe do rio, corpo receptor alternativo, reuso, etc.)",Não,Não
2508703,PB,1579,2145,Prefeitura Municipal de Mãe D Água,PM,0.2964,0,0.7036,0,1,0,2.5,0,3.5,25.3,0,60,0,85.3,25.3,0,60,0,85.3,0.9,0.1,115.8,104.2,10.4,11.6,4.6,1931,1313889.97222,594492.276228,1908382.24845,Acima de 80%,Tratamento secundário avançado,Não,Sim
2508802,PB,4963,5082,Prefeitura Municipal de Malta,PM,0.1482,0.0135,0.8383,0,1,0.1,5.9,0,7,39.7,3.6,224.7,0,268,39.7,1.4,224.7,0,265.8,0.9,0.1,274.4,247,49.4,27.4,11,4574,662541.161059,759230.651652,1421771.81271,Corpo receptor intermitente ou efêmero,Corpo receptor intermitente ou efêmero (Requer alta remoção de patógenos),Sim,Sim
2508901,PB,35347,41510,Companhia de Águas e Esgotos da Paraíba,CAGEPA,0.8995,0.062,0,0.0386,33.7,2.3,0,1.4,37.5,1716.8,118.3,0,73.6,1908.7,1716.8,47.3,0,18.4,1782.6,0.9,0.1,2241.5,2017.4,403.5,224.2,89.7,37359,41287038.052,5296572.22888,46583610.2809,Requer solução complementar,"Outras soluções (revisão da classe do rio, corpo receptor alternativo, reuso, etc.)",Não,Não
2509008,PB,6166,7942,Prefeitura Municipal de Manaíra,PM,0.7699,0.0033,0.2268,0,4.2,0,1.2,0,5.5,256.3,1.1,75.5,0,333,256.3,0.4,75.5,0,332.3,0.9,0.1,428.9,386,77.2,42.9,17.2,7148,6990767.78922,1186487.26271,8177255.05193,Corpo receptor intermitente ou efêmero,Corpo receptor intermitente ou efêmero (Requer alta remoção de patógenos),Sim,Sim
2509057,PB,3039,3881,Prefeitura Municipal de Marcação,PM,0.7104,0.2815,0.0081,0,2.5,1,0,0,3.5,116.6,46.2,1.3,0,164.1,116.6,18.5,1.3,0,136.4,0.9,0.1,209.6,188.6,37.7,21,8.4,3493,5563567.75373,2202104.51192,7765672.26565,Requer solução complementar,"Outras soluções (revisão da classe do rio, corpo receptor alternativo, reuso, etc.)",Não,Não
2509107,PB,17844,18500,Prefeitura Municipal de Mari,PM,0.9829,0.0123,0.0048,0,13.2,0.2,0.1,0,13.5,947.1,11.9,4.6,0,963.6,947.1,4.7,4.6,0,956.5,0.9,0.1,999,899.1,179.8,99.9,40,16650,20141923.2571,13103591.0641,33245514.3212,Solução conjunta,Solução conjunta,Não,Não
2509156,PB,5574,6244,Prefeitura Municipal de Marizópolis,PM,0.8111,0.0248,0.1641,0,6.6,0.2,1.3,0,8.1,244.1,7.5,49.4,0,301,244.1,3,49.4,0,296.5,0.9,0.1,337.2,303.5,60.7,33.7,13.5,5620,5721635.63797,932903.19664,6654538.83461,Corpo receptor intermitente ou efêmero,Corpo receptor intermitente ou efêmero (Requer alta remoção de patógenos),Sim,Sim
2509206,PB,4670,7545,Prefeitura Municipal de Massaranduba,PM,0.6309,0.0306,0.3385,0,2.6,0.1,1.4,0,4.1,159.1,7.7,85.4,0,252.2,159.1,3.1,85.4,0,247.6,0.9,0.1,407.4,366.7,73.3,40.7,16.3,6791,8355441.23929,1127155.90952,9482597.14881,Corpo receptor intermitente ou efêmero,Corpo receptor intermitente ou efêmero (Requer alta remoção de patógenos),Não,Sim
2509305,PB,7030,9946,Prefeitura Municipal de Mataraca,PM,0.9516,0.0122,0.0362,0,5,0.1,0.2,0,5.2,361.2,4.6,13.7,0,379.6,361.2,1.9,13.7,0,376.8,0.9,0.1,537.1,483.4,48.3,53.7,21.5,8951,10575520.5481,2757037.28829,13332557.8364,Acima de 80%,Tratamento secundário avançado,Não,Não
2509339,PB,703,917,Prefeitura Municipal de Matinhas,PM,0.3607,0.0117,0.0314,0.5962,0.2,0,0,0.3,0.6,13.7,0.4,1.2,22.6,38,13.7,0.2,1.2,22.6,37.7,0.9,0.1,49.5,44.6,8.9,5,2,825,615911.150153,136977.123272,752888.273426,Solução conjunta,Solução conjunta,Sim,Sim
2509370,PB,1254,1940,Prefeitura Municipal de Mato Grosso,PM,0.2656,0.0749,0.6595,0,0.3,0.1,0.7,0,1,18,5.1,44.7,0,67.7,18,2,44.7,0,64.7,0.9,0.1,104.8,94.3,6.6,10.5,4.2,1746,1474238.32187,513339.309299,1987577.63117,Acima de 80%,Tratamento secundário avançado,Sim,Sim
2509396,PB,4080,5183,Prefeitura Municipal de Maturéia,PM,0.679,0.0047,0,0.3163,3.6,0,0,1.7,5.3,149.6,1,0,69.7,220.3,149.6,0.4,0,69.7,219.7,0.9,0.1,279.9,251.9,50.4,28,11.2,4665,5411878.08489,774311.235909,6186189.3208,Corpo receptor intermitente ou efêmero,Corpo receptor intermitente ou efêmero (Requer alta remoção de patógenos),Sim,Sim
2509404,PB,5966,6522,Companhia de Águas e Esgotos da Paraíba,CAGEPA,0.9044,0.0876,0.0081,0,10.8,1,0.1,0,11.9,291.3,28.2,2.6,0,322.2,291.3,11.3,2.6,0,305.2,0.9,0.1,352.2,317,63.4,35.2,14.1,5870,7078669.53633,2891711.58998,9970381.12632,Corpo receptor intermitente ou efêmero,Corpo receptor intermitente ou efêmero (Requer alta remoção de patógenos),Não,Não
2509503,PB,3384,4819,Prefeitura Municipal de Montadas,PM,0.4531,0.0025,0.5444,0,1.1,0,1.4,0,2.5,82.8,0.5,99.5,0,182.7,82.8,0.2,99.5,0,182.5,0.9,0.1,260.2,234.2,46.8,26,10.4,4337,4001260.13298,719886.435407,4721146.56838,Solução conjunta,Solução conjunta,Sim,Sim
2509602,PB,2601,3394,Companhia de Águas e Esgotos da Paraíba,CAGEPA,0.1236,0.002,0.8745,0,0.2,0,1.7,0,2,17.4,0.3,122.8,0,140.5,17.4,0.1,122.8,0,140.3,0.9,0.1,183.3,165,5,18.3,7.3,3055,1250790.16714,1723122.24142,2973912.40856,Acima de 80%,Tratamento secundário avançado,Sim,Sim
2509701,PB,21153,30019,Companhia de Águas e Esgotos da Paraíba,CAGEPA,0.1514,0.032,0.1615,0.6551,2.7,0.6,2.9,11.9,18.2,173,36.5,184.5,748.3,1142.3,173,14.6,184.5,187.1,559.1,0.9,0.1,1621,1458.9,291.8,162.1,64.8,27017,11176355.7234,2690732.98366,13867088.7071,Corpo receptor intermitente ou efêmero,Corpo receptor intermitente ou efêmero (Requer alta remoção de patógenos),Sim,Sim
2509800,PB,4671,5757,Prefeitura Municipal de Mulungu,PM,0.8726,0.0633,0.0642,0,3.7,0.3,0.3,0,4.3,220.1,16,16.2,0,252.2,220.1,6.4,16.2,0,242.7,0.9,0.1,310.9,279.8,56,31.1,12.4,5181,7829882.68172,860068.195507,8689950.87723,Solução conjunta,Solução conjunta,Sim,Sim
2509909,PB,3590,5258,Prefeitura Municipal de Natuba,PM,0.6621,0.2565,0.0815,0,2.2,0.9,0.3,0,3.3,128.4,49.7,15.8,0,193.9,128.4,19.9,15.8,0,164,0.9,0.1,283.9,255.5,51.1,28.4,11.4,4732,7120925.67317,2577416.32223,9698341.99539,Corpo receptor intermitente ou efêmero,Corpo receptor intermitente ou efêmero (Requer alta remoção de patógenos),Sim,Sim
2510006,PB,3211,4161,Companhia de Águas e Esgotos da Paraíba,CAGEPA,0.581,0.0493,0.3697,0,1.8,0.2,1.1,0,3.1,100.7,8.5,64.1,0,173.4,100.7,3.4,64.1,0,168.3,0.9,0.1,224.7,202.2,6.1,22.5,9,3745,4103100.71583,1755760.04813,5858860.76396,Acima de 80%,Tratamento secundário avançado,Sim,Sim
2510105,PB,7988,9716,Prefeitura Municipal de Nova Floresta,PM,0.979,0.0125,0.0085,0,6.1,0.1,0.1,0,6.3,422.3,5.4,3.7,0,431.4,422.3,2.2,3.7,0,428.1,0.9,0.1,524.7,472.2,94.4,52.5,21,8744,10550403.0145,1451526.12299,12001929.1375,Solução conjunta,Solução conjunta,Sim,Não
2510204,PB,3221,3381,Prefeitura Municipal de Nova Olinda,PM,0.5318,0.141,0.3272,0,2,0.5,1.2,0,3.8,92.5,24.5,56.9,0,173.9,92.5,9.8,56.9,0,159.2,0.9,0.1,182.6,164.3,32.9,18.3,7.3,3043,3189894.71007,505096.330553,3694991.04062,Corpo receptor intermitente ou efêmero,Corpo receptor intermitente ou efêmero (Requer alta remoção de patógenos),Não,Sim
2510303,PB,2719,3652,Prefeitura Municipal de Nova Palmeira,PM,0.0149,0.0031,0.982,0,0,0,2.7,0,2.7,2.2,0.5,144.2,0,146.8,2.2,0.2,144.2,0,146.5,0.9,0.1,197.2,177.5,17.8,19.7,7.9,3287,1469665.53861,4397470.83147,5867136.37008,Corpo receptor intermitente ou efêmero,Corpo receptor intermitente ou efêmero (Requer alta remoção de patógenos),Sim,Sim
2510402,PB,3789,3980,Prefeitura Municipal de Olho D ÁGUA,PM,0.3674,0.0207,0.6119,0,1.8,0.1,3,0,4.9,75.2,4.2,125.2,0,204.6,75.2,1.7,125.2,0,202.1,0.9,0.1,214.9,193.4,13.5,21.5,8.6,3582,2026770.43046,1053175.32575,3079945.75621,Acima de 80%,Tratamento secundário avançado,Não,Sim
2510501,PB,1995,3102,Prefeitura Municipal de Olivedos,PM,0.2219,0.1041,0.674,0,0.3,0.2,1.1,0,1.6,23.9,11.2,72.6,0,107.7,23.9,4.5,72.6,0,101,0.9,0.1,167.5,150.8,30.2,16.8,6.7,2792,2321746.00357,463498.080823,2785244.08439,Corpo receptor intermitente ou efêmero,Corpo receptor intermitente ou efêmero (Requer alta remoção de patógenos),Sim,Sim
2510600,PB,2099,2429,Prefeitura Municipal de Ouro Velho,PM,0.9707,0.0054,0.0239,0,2,0,0,0,2.1,110,0.6,2.7,0,113.3,110,0.2,2.7,0,113,0.9,0.1,131.2,118.1,23.6,13.1,5.2,2186,3426234.89459,362926.035033,3789160.92962,Corpo receptor intermitente ou efêmero,Corpo receptor intermitente ou efêmero (Requer alta remoção de patógenos),Sim,Sim
2510659,PB,1015,620,Companhia de Águas e Esgotos da Paraíba,CAGEPA,0.1416,0.671,0.1874,0,0.1,0.7,0.2,0,1,7.8,36.8,10.3,0,54.8,7.8,14.7,10.3,0,32.7,0.9,0.1,33.5,30.2,6,3.4,1.4,558,708399.467676,92594.479282,800993.946958,Corpo receptor intermitente ou efêmero,Corpo receptor intermitente ou efêmero (Requer alta remoção de patógenos),Sim,Sim
2510709,PB,1161,1851,Prefeitura Municipal de Passagem,PM,0.3913,0.0162,0.5924,0,0.5,0,0.7,0,1.2,24.5,1,37.1,0,62.7,24.5,0.4,37.1,0,62.1,0.9,0.1,100,90,9,10,4,1666,1568420.41427,513012.298271,2081432.71254,Acima de 80%,Tratamento secundário avançado,Sim,Sim
2510808,PB,101184,115450,Companhia de Águas e Esgotos da Paraíba,CAGEPA,0.9111,0.0189,0,0.07,118.6,2.5,0,9.1,130.2,4978.1,103.4,0,382.5,5463.9,4978.1,41.4,0,76.5,5095.9,0.9,0.1,6234.3,5610.9,1122.2,623.4,249.4,103905,105439525.191,16072507.9722,121512033.163,Corpo receptor intermitente ou efêmero,Corpo receptor intermitente ou efêmero (Requer alta remoção de patógenos),Sim,Sim
2510907,PB,5880,7722,Companhia de Águas e Esgotos da Paraíba,CAGEPA,0.343,0.1703,0.4867,0,2.8,1.4,3.9,0,8.1,108.9,54.1,154.5,0,317.5,108.9,21.6,154.5,0,285.1,0.9,0.1,417,375.3,37.5,41.7,16.7,6950,4971354.40112,2437577.90774,7408932.30886,Acima de 80%,Tratamento secundário avançado,Sim,Sim
2511004,PB,2407,2990,Prefeitura Municipal de Pedra Branca,PM,0.03,0.5036,0.3109,0.1554,0.1,1.2,0.7,0.4,2.3,3.9,65.5,40.4,20.2,130,3.9,26.2,40.4,3,73.5,0.9,0.1,161.5,145.4,9.7,16.2,6.5,2691,2515688.66545,4040730.6387,6556419.30415,Corpo receptor intermitente ou efêmero,Corpo receptor intermitente ou efêmero (Requer alta remoção de patógenos),Não,Sim
2511103,PB,3221,4890,Prefeitura Municipal de Pedra Lavrada,PM,0.0842,0.0094,0.9063,0,0.2,0,2.5,0,2.7,14.7,1.6,157.6,0,173.9,14.7,0.7,157.6,0,172.9,0.9,0.1,264.1,237.7,47.5,26.4,10.6,4401,2426229.59983,4826742.57767,7252972.1775,Corpo receptor intermitente ou efêmero,Corpo receptor intermitente ou efêmero (Requer alta remoção de patógenos),Sim,Sim
2511202,PB,16978,22608,Companhia de Águas e Esgotos da Paraíba,CAGEPA,0.6628,0.2212,0,0.116,16.2,5.4,0,2.8,24.5,607.7,202.8,0,106.3,916.8,607.7,81.1,0,26.6,715.4,0.9,0.1,1220.8,1098.7,219.7,122.1,48.8,20347,22347767.6061,6127095.46137,28474863.0675,Requer solução complementar,"Outras soluções (revisão da classe do rio, corpo receptor alternativo, reuso, etc.)",Sim,Sim
2511301,PB,11573,13958,Companhia de Águas e Esgotos da Paraíba,CAGEPA,0.3595,0.0802,0.5603,0,5.5,1.2,8.6,0,15.4,224.7,50.1,350.2,0,624.9,224.7,20,350.2,0,594.9,0.9,0.1,753.7,678.3,47.5,75.4,30.2,12562,7390220.90014,6239466.34387,13629687.244,Acima de 80%,Tratamento secundário avançado,Não,Sim
2511400,PB,12369,14887,Prefeitura Municipal de Picuí,PM,0.1197,0.0095,0.8708,0,1.3,0.1,9.4,0,10.7,80,6.3,581.6,0,667.9,80,2.5,581.6,0,664.1,0.9,0.1,803.9,723.5,21.7,80.4,32.2,13398,3194471.64971,5353430.51128,8547902.16099,Acima de 80%,Tratamento secundário avançado,Sim,Sim
2511509,PB,7967,9081,Prefeitura Municipal de Pilar,PM,0.7601,0.101,0.1389,0,7.2,1,1.3,0,9.5,327,43.5,59.8,0,430.2,327,17.4,59.8,0,404.1,0.9,0.1,490.4,441.4,176.5,49,19.6,8173,8592551.1393,2313518.45497,10906069.5943,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
2511608,PB,3276,3468,Prefeitura Municipal de Pilões,PM,0.8028,0.0471,0.1501,0,2.2,0.1,0.4,0,2.7,142,8.3,26.5,0,176.9,142,3.3,26.5,0,171.9,0.9,0.1,187.3,168.6,33.7,18.7,7.5,3121,4217735.21548,518103.823669,4735839.03915,Solução conjunta,Solução conjunta,Sim,Sim
2511707,PB,2749,3168,Prefeitura Municipal de Pilõezinhos,PM,0.5384,0.1886,0.273,0,1.1,0.4,0.6,0,2.1,79.9,28,40.5,0,148.4,79.9,11.2,40.5,0,131.7,0.9,0.1,171.1,154,5.1,17.1,6.8,2851,3369481.88733,2642413.4836,6011895.37092,Solução conjunta,Solução conjunta,Sim,Sim
2511806,PB,8045,8937,Prefeitura Municipal de Pirpirituba,PM,0.387,0.009,0.604,0,3,0.1,4.7,0,7.8,168.1,3.9,262.4,0,434.4,168.1,1.6,262.4,0,432.1,0.9,0.1,482.6,434.3,86.9,48.3,19.3,8043,3871322.79364,1335114.44,5206437.23364,Solução conjunta,Solução conjunta,Sim,Sim
2511905,PB,11070,16756,Prefeitura Municipal de Pitimbu,PM,0.8066,0.1731,0.0203,0,13.1,2.8,0.3,0,16.2,482.2,103.4,12.1,0,597.8,482.2,41.4,12.1,0,535.7,0.9,0.1,904.8,814.3,24.4,90.5,36.2,15080,18064640.0976,6011617.41932,24076257.5169,Acima de 80%,Tratamento secundário avançado,Não,Não
